uid,namedLocation,domainID,siteID,plotID,trapID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,setDate,collectDate,eventID,trappingDays,sampleCollected,sampleID,sampleCode,sampleCondition,cupStatus,lidStatus,fluidLevel,samplingProtocolVersion,samplingImpractical,recordedBy,remarks,publicationDate,release
45ac936a-dd50-4627-adaf-3c75097c3f1b,BLAN_007.basePlot.bet,D02,BLAN,BLAN_007,E,distributed,deciduousForest,39.085485,-77.969265,WGS84,20.3,156.3,0.4,2020-05-19T00:00:00Z,2020-06-02T00:00:00Z,BLAN.2020.21,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
fc5892f8-4c88-4f21-bc3f-8448434d2b5a,BLAN_003.basePlot.bet,D02,BLAN,BLAN_003,E,distributed,pastureHay,39.078872,-77.963659,WGS84,20.1,121.8,0.1,2020-05-19T00:00:00Z,2020-06-02T00:00:00Z,BLAN.2020.21,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
5784f3e2-d946-42bd-b75d-62ced20cf623,BLAN_012.basePlot.bet,D02,BLAN,BLAN_012,W,distributed,deciduousForest,39.082046,-77.961088,WGS84,20.2,138.9,0.3,2020-05-19T00:00:00Z,2020-06-02T00:00:00Z,BLAN.2020.21,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
e84ad264-d617-4064-91fa-56d417d07c08,BLAN_003.basePlot.bet,D02,BLAN,BLAN_003,S,distributed,pastureHay,39.078872,-77.963659,WGS84,20.1,121.8,0.1,2020-05-19T00:00:00Z,2020-06-02T00:00:00Z,BLAN.2020.21,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
6a0d4369-4e83-45c1-b160-df13e9e02dbb,BLAN_006.basePlot.bet,D02,BLAN,BLAN_006,S,distributed,pastureHay,39.083999,-77.963812,WGS84,20.1,154.4,0.1,2020-05-19T00:00:00Z,2020-06-02T00:00:00Z,BLAN.2020.21,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
89d030bf-61b5-465d-8928-cb81ac5ee7bf,BLAN_005.basePlot.bet,D02,BLAN,BLAN_005,E,distributed,deciduousForest,39.087456,-77.971942,WGS84,20.1,137.4,0.2,2020-05-19T00:00:00Z,2020-06-02T00:00:00Z,BLAN.2020.21,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
2a18391a-13ed-426e-9103-469a3d32cc96,BLAN_009.basePlot.bet,D02,BLAN,BLAN_009,E,distributed,deciduousForest,39.086824,-77.95775,WGS84,20.2,130.9,0.3,2020-05-19T00:00:00Z,2020-06-02T00:00:00Z,BLAN.2020.21,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
162346d6-77ac-44fa-a844-081d32a5dc30,BLAN_001.basePlot.bet,D02,BLAN,BLAN_001,W,distributed,deciduousForest,39.087919,-77.958389,WGS84,20.2,128.3,0.3,2020-05-19T00:00:00Z,2020-06-02T00:00:00Z,BLAN.2020.21,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
5271ed53-034c-42b2-88db-41766acf7a65,BLAN_004.basePlot.bet,D02,BLAN,BLAN_004,E,distributed,pastureHay,39.087516,-77.962567,WGS84,20.1,128.4,0.1,2020-05-19T00:00:00Z,2020-06-02T00:00:00Z,BLAN.2020.21,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
afe2d6df-cf0d-4edd-a27b-458cb4478814,BLAN_007.basePlot.bet,D02,BLAN,BLAN_007,S,distributed,deciduousForest,39.085485,-77.969265,WGS84,20.3,156.3,0.4,2020-05-19T00:00:00Z,2020-06-02T00:00:00Z,BLAN.2020.21,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
be251785-9a6e-459f-af37-e73549b87697,BLAN_009.basePlot.bet,D02,BLAN,BLAN_009,S,distributed,deciduousForest,39.086824,-77.95775,WGS84,20.2,130.9,0.3,2020-05-19T00:00:00Z,2020-06-02T00:00:00Z,BLAN.2020.21,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
7dc64d60-e0d9-457e-b2e3-3e07fb83ebed,BLAN_004.basePlot.bet,D02,BLAN,BLAN_004,W,distributed,pastureHay,39.087516,-77.962567,WGS84,20.1,128.4,0.1,2020-05-19T00:00:00Z,2020-06-02T00:00:00Z,BLAN.2020.21,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
ac0fa446-a4fc-487a-8be8-65ef2d1d377d,BLAN_008.basePlot.bet,D02,BLAN,BLAN_008,W,distributed,pastureHay,39.084853,-77.965124,WGS84,20.1,142.1,0.1,2020-05-19T00:00:00Z,2020-06-02T00:00:00Z,BLAN.2020.21,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
6544b2fd-97b7-4241-8a31-d70a6ee5737e,BLAN_005.basePlot.bet,D02,BLAN,BLAN_005,W,distributed,deciduousForest,39.087456,-77.971942,WGS84,20.1,137.4,0.2,2020-05-19T00:00:00Z,2020-06-02T00:00:00Z,BLAN.2020.21,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
b3632179-0116-4c64-8fa9-14dfa71c198b,BLAN_004.basePlot.bet,D02,BLAN,BLAN_004,S,distributed,pastureHay,39.087516,-77.962567,WGS84,20.1,128.4,0.1,2020-05-19T00:00:00Z,2020-06-02T00:00:00Z,BLAN.2020.21,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
c3158f34-84de-4736-aeda-95b80cf7ae35,BLAN_008.basePlot.bet,D02,BLAN,BLAN_008,S,distributed,pastureHay,39.084853,-77.965124,WGS84,20.1,142.1,0.1,2020-05-19T00:00:00Z,2020-06-02T00:00:00Z,BLAN.2020.21,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
08918375-547b-4584-ae98-b655030b8af5,BLAN_011.basePlot.bet,D02,BLAN,BLAN_011,S,distributed,deciduousForest,39.087243,-77.974013,WGS84,20.2,141,0.3,2020-05-19T00:00:00Z,2020-06-02T00:00:00Z,BLAN.2020.21,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
ac6c4686-f22c-438c-86a5-5f5813a4f59e,BLAN_008.basePlot.bet,D02,BLAN,BLAN_008,E,distributed,pastureHay,39.084853,-77.965124,WGS84,20.1,142.1,0.1,2020-05-19T00:00:00Z,2020-06-02T00:00:00Z,BLAN.2020.21,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
ce8eb892-69c3-4550-98d2-b423b9bb7aad,BLAN_011.basePlot.bet,D02,BLAN,BLAN_011,E,distributed,deciduousForest,39.087243,-77.974013,WGS84,20.2,141,0.3,2020-05-19T00:00:00Z,2020-06-02T00:00:00Z,BLAN.2020.21,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
c7816e62-ed0c-4f2a-8e82-35b25e914658,BLAN_006.basePlot.bet,D02,BLAN,BLAN_006,E,distributed,pastureHay,39.083999,-77.963812,WGS84,20.1,154.4,0.1,2020-05-19T00:00:00Z,2020-06-02T00:00:00Z,BLAN.2020.21,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
ae9fba67-4781-4a9c-929d-b75b7284f77c,BLAN_003.basePlot.bet,D02,BLAN,BLAN_003,W,distributed,pastureHay,39.078872,-77.963659,WGS84,20.1,121.8,0.1,2020-05-19T00:00:00Z,2020-06-02T00:00:00Z,BLAN.2020.21,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
a5f6c70d-ffdf-4433-b9ee-143292a7a2f0,BLAN_009.basePlot.bet,D02,BLAN,BLAN_009,W,distributed,deciduousForest,39.086824,-77.95775,WGS84,20.2,130.9,0.3,2020-05-19T00:00:00Z,2020-06-02T00:00:00Z,BLAN.2020.21,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
51b443a9-8525-4c89-b110-1e3dc4a495f4,BLAN_011.basePlot.bet,D02,BLAN,BLAN_011,W,distributed,deciduousForest,39.087243,-77.974013,WGS84,20.2,141,0.3,2020-05-19T00:00:00Z,2020-06-02T00:00:00Z,BLAN.2020.21,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
141e6e03-717f-4c59-aa85-f5f71a6693df,BLAN_006.basePlot.bet,D02,BLAN,BLAN_006,W,distributed,pastureHay,39.083999,-77.963812,WGS84,20.1,154.4,0.1,2020-05-19T00:00:00Z,2020-06-02T00:00:00Z,BLAN.2020.21,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
5ac041c0-6b75-4adf-a0ef-3652442043c9,BLAN_007.basePlot.bet,D02,BLAN,BLAN_007,W,distributed,deciduousForest,39.085485,-77.969265,WGS84,20.3,156.3,0.4,2020-05-19T00:00:00Z,2020-06-02T00:00:00Z,BLAN.2020.21,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
9153355b-7182-4e73-9274-8d0481f14279,BLAN_012.basePlot.bet,D02,BLAN,BLAN_012,E,distributed,deciduousForest,39.082046,-77.961088,WGS84,20.2,138.9,0.3,2020-05-19T00:00:00Z,2020-06-02T00:00:00Z,BLAN.2020.21,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
8244ecb9-6178-4e7d-8a6e-fe9ee234d69c,BLAN_001.basePlot.bet,D02,BLAN,BLAN_001,E,distributed,deciduousForest,39.087919,-77.958389,WGS84,20.2,128.3,0.3,2020-05-19T00:00:00Z,2020-06-02T00:00:00Z,BLAN.2020.21,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
a4255122-4ba6-4508-a45d-fe453712671e,BLAN_012.basePlot.bet,D02,BLAN,BLAN_012,S,distributed,deciduousForest,39.082046,-77.961088,WGS84,20.2,138.9,0.3,2020-05-19T00:00:00Z,2020-06-02T00:00:00Z,BLAN.2020.21,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
c7c06bce-2d19-4ce1-a009-7bcf47616409,BLAN_001.basePlot.bet,D02,BLAN,BLAN_001,S,distributed,deciduousForest,39.087919,-77.958389,WGS84,20.2,128.3,0.3,2020-05-19T00:00:00Z,2020-06-02T00:00:00Z,BLAN.2020.21,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
1a37f06a-6684-4bb6-9c6e-3112310b30f8,BLAN_005.basePlot.bet,D02,BLAN,BLAN_005,S,distributed,deciduousForest,39.087456,-77.971942,WGS84,20.1,137.4,0.2,2020-05-19T00:00:00Z,2020-06-02T00:00:00Z,BLAN.2020.21,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
816b0465-f318-4602-be0b-dceb12b8f781,BLAN_008.basePlot.bet,D02,BLAN,BLAN_008,W,distributed,pastureHay,39.084853,-77.965124,WGS84,20.1,142.1,0.1,2020-06-02T00:00:00Z,2020-06-16T00:00:00Z,BLAN.2020.23,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
894adf7a-5387-40a3-a334-4704ca2302e7,BLAN_003.basePlot.bet,D02,BLAN,BLAN_003,S,distributed,pastureHay,39.078872,-77.963659,WGS84,20.1,121.8,0.1,2020-06-02T00:00:00Z,2020-06-16T00:00:00Z,BLAN.2020.23,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
8bd3a4b5-c77d-488b-be32-7cbcf3b68d6f,BLAN_008.basePlot.bet,D02,BLAN,BLAN_008,E,distributed,pastureHay,39.084853,-77.965124,WGS84,20.1,142.1,0.1,2020-06-02T00:00:00Z,2020-06-16T00:00:00Z,BLAN.2020.23,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
6da57ee3-adc7-4ea5-8872-c6774520d0a5,BLAN_008.basePlot.bet,D02,BLAN,BLAN_008,S,distributed,pastureHay,39.084853,-77.965124,WGS84,20.1,142.1,0.1,2020-06-02T00:00:00Z,2020-06-16T00:00:00Z,BLAN.2020.23,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
1529c001-51d0-4a4e-a2a0-4f7d9e1714b7,BLAN_009.basePlot.bet,D02,BLAN,BLAN_009,W,distributed,deciduousForest,39.086824,-77.95775,WGS84,20.2,130.9,0.3,2020-06-02T00:00:00Z,2020-06-16T00:00:00Z,BLAN.2020.23,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
4369313b-2408-433c-8157-4d6986c78099,BLAN_009.basePlot.bet,D02,BLAN,BLAN_009,E,distributed,deciduousForest,39.086824,-77.95775,WGS84,20.2,130.9,0.3,2020-06-02T00:00:00Z,2020-06-16T00:00:00Z,BLAN.2020.23,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
d4977530-66a9-4629-885c-c96480a08730,BLAN_009.basePlot.bet,D02,BLAN,BLAN_009,S,distributed,deciduousForest,39.086824,-77.95775,WGS84,20.2,130.9,0.3,2020-06-02T00:00:00Z,2020-06-16T00:00:00Z,BLAN.2020.23,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
dec9c49c-7dbb-4797-beb8-0143dbf277c5,BLAN_001.basePlot.bet,D02,BLAN,BLAN_001,E,distributed,deciduousForest,39.087919,-77.958389,WGS84,20.2,128.3,0.3,2020-06-02T00:00:00Z,2020-06-16T00:00:00Z,BLAN.2020.23,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
0f7eb621-a490-429f-a184-e70cf550d4c2,BLAN_012.basePlot.bet,D02,BLAN,BLAN_012,E,distributed,deciduousForest,39.082046,-77.961088,WGS84,20.2,138.9,0.3,2020-06-02T00:00:00Z,2020-06-16T00:00:00Z,BLAN.2020.23,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
acdfe580-f7d5-4a24-bf65-7bff6be7c546,BLAN_001.basePlot.bet,D02,BLAN,BLAN_001,W,distributed,deciduousForest,39.087919,-77.958389,WGS84,20.2,128.3,0.3,2020-06-02T00:00:00Z,2020-06-16T00:00:00Z,BLAN.2020.23,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
b7e3eca6-a96d-4198-8563-6861ceb29723,BLAN_012.basePlot.bet,D02,BLAN,BLAN_012,S,distributed,deciduousForest,39.082046,-77.961088,WGS84,20.2,138.9,0.3,2020-06-02T00:00:00Z,2020-06-16T00:00:00Z,BLAN.2020.23,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
d376aef3-c1bd-4219-b0ef-c23245fdb0db,BLAN_001.basePlot.bet,D02,BLAN,BLAN_001,S,distributed,deciduousForest,39.087919,-77.958389,WGS84,20.2,128.3,0.3,2020-06-02T00:00:00Z,2020-06-16T00:00:00Z,BLAN.2020.23,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
7d760c58-9eb9-4fd4-98c1-d8d85f2038f8,BLAN_004.basePlot.bet,D02,BLAN,BLAN_004,S,distributed,pastureHay,39.087516,-77.962567,WGS84,20.1,128.4,0.1,2020-06-02T00:00:00Z,2020-06-16T00:00:00Z,BLAN.2020.23,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
0bc29b9c-12c7-4a1b-8805-678ebbd9d1cc,BLAN_004.basePlot.bet,D02,BLAN,BLAN_004,W,distributed,pastureHay,39.087516,-77.962567,WGS84,20.1,128.4,0.1,2020-06-02T00:00:00Z,2020-06-16T00:00:00Z,BLAN.2020.23,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
368ed685-bcb3-4223-bd01-e2e422696967,BLAN_011.basePlot.bet,D02,BLAN,BLAN_011,S,distributed,deciduousForest,39.087243,-77.974013,WGS84,20.2,141,0.3,2020-06-02T00:00:00Z,2020-06-16T00:00:00Z,BLAN.2020.23,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
8677844f-17a8-48fc-87ca-97fb2ca009fb,BLAN_007.basePlot.bet,D02,BLAN,BLAN_007,E,distributed,deciduousForest,39.085485,-77.969265,WGS84,20.3,156.3,0.4,2020-06-02T00:00:00Z,2020-06-16T00:00:00Z,BLAN.2020.23,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vK,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
ae4cd54f-d6a6-44cb-96e8-c1a53db5aeb6,BLAN_007.basePlot.bet,D02,BLAN,BLAN_007,S,distributed,deciduousForest,39.085485,-77.969265,WGS84,20.3,156.3,0.4,2020-06-02T00:00:00Z,2020-06-16T00:00:00Z,BLAN.2020.23,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vK,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
71214908-bd26-4a9c-8784-f41755ebbdff,BLAN_011.basePlot.bet,D02,BLAN,BLAN_011,E,distributed,deciduousForest,39.087243,-77.974013,WGS84,20.2,141,0.3,2020-06-02T00:00:00Z,2020-06-16T00:00:00Z,BLAN.2020.23,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
8bc9fd38-f03f-42ec-b558-9a64bf00ce33,BLAN_011.basePlot.bet,D02,BLAN,BLAN_011,W,distributed,deciduousForest,39.087243,-77.974013,WGS84,20.2,141,0.3,2020-06-02T00:00:00Z,2020-06-16T00:00:00Z,BLAN.2020.23,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
beb21cdb-6e74-42c6-8391-c16ee361a615,BLAN_006.basePlot.bet,D02,BLAN,BLAN_006,E,distributed,pastureHay,39.083999,-77.963812,WGS84,20.1,154.4,0.1,2020-06-02T00:00:00Z,2020-06-16T00:00:00Z,BLAN.2020.23,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vK,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
2e04f88b-d4a5-4494-a295-164131d5a87b,BLAN_007.basePlot.bet,D02,BLAN,BLAN_007,W,distributed,deciduousForest,39.085485,-77.969265,WGS84,20.3,156.3,0.4,2020-06-02T00:00:00Z,2020-06-16T00:00:00Z,BLAN.2020.23,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vK,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
68c4fe3a-c8b7-441c-8db3-143b210e50cc,BLAN_005.basePlot.bet,D02,BLAN,BLAN_005,S,distributed,deciduousForest,39.087456,-77.971942,WGS84,20.1,137.4,0.2,2020-06-02T00:00:00Z,2020-06-16T00:00:00Z,BLAN.2020.23,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
c81d52b7-e96b-4e0d-94b6-1a5b3acfa4d5,BLAN_003.basePlot.bet,D02,BLAN,BLAN_003,W,distributed,pastureHay,39.078872,-77.963659,WGS84,20.1,121.8,0.1,2020-06-02T00:00:00Z,2020-06-16T00:00:00Z,BLAN.2020.23,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
a1ec8dcf-faa2-40af-a658-5484a1eda8c9,BLAN_003.basePlot.bet,D02,BLAN,BLAN_003,E,distributed,pastureHay,39.078872,-77.963659,WGS84,20.1,121.8,0.1,2020-06-02T00:00:00Z,2020-06-16T00:00:00Z,BLAN.2020.23,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
d7b033bc-efdc-475c-baaf-b785b6e86c10,BLAN_012.basePlot.bet,D02,BLAN,BLAN_012,W,distributed,deciduousForest,39.082046,-77.961088,WGS84,20.2,138.9,0.3,2020-06-02T00:00:00Z,2020-06-16T00:00:00Z,BLAN.2020.23,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
4237c4f0-432e-40a4-afbc-27dd8c7a61f5,BLAN_004.basePlot.bet,D02,BLAN,BLAN_004,E,distributed,pastureHay,39.087516,-77.962567,WGS84,20.1,128.4,0.1,2020-06-02T00:00:00Z,2020-06-16T00:00:00Z,BLAN.2020.23,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
807b4196-2c84-4156-a285-08855bbedcf0,BLAN_006.basePlot.bet,D02,BLAN,BLAN_006,S,distributed,pastureHay,39.083999,-77.963812,WGS84,20.1,154.4,0.1,2020-06-02T00:00:00Z,2020-06-16T00:00:00Z,BLAN.2020.23,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vK,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
c601c167-057c-4937-aa3b-09aeaac6999f,BLAN_006.basePlot.bet,D02,BLAN,BLAN_006,W,distributed,pastureHay,39.083999,-77.963812,WGS84,20.1,154.4,0.1,2020-06-02T00:00:00Z,2020-06-16T00:00:00Z,BLAN.2020.23,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vK,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
7a2af16e-bc2e-4da6-881b-22976b9a6989,BLAN_005.basePlot.bet,D02,BLAN,BLAN_005,W,distributed,deciduousForest,39.087456,-77.971942,WGS84,20.1,137.4,0.2,2020-06-02T00:00:00Z,2020-06-16T00:00:00Z,BLAN.2020.23,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
f97feed8-d489-415d-a5e5-a09427026ef6,BLAN_005.basePlot.bet,D02,BLAN,BLAN_005,E,distributed,deciduousForest,39.087456,-77.971942,WGS84,20.1,137.4,0.2,2020-06-02T00:00:00Z,2020-06-16T00:00:00Z,BLAN.2020.23,14,N,NA,NA,NA,NA,NA,NA,NEON.DOC.014050vM,logistical,0000-0002-0927-4409,COVID19,20240112T182046Z,RELEASE-2024
660c2a5f-1415-46a8-8846-cba65dfa5a87,BLAN_011.basePlot.bet,D02,BLAN,BLAN_011,S,distributed,deciduousForest,39.087243,-77.974013,WGS84,20.2,141,0.3,2020-06-02T00:00:00Z,2020-06-30T00:00:00Z,BLAN.2020.23,28,Y,BLAN_011.S.20200630,A00000161129,OK,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0002-0927-4409,NA,20240112T182046Z,RELEASE-2024
1dae05ed-3379-4ee0-832b-f43746f3a567,BLAN_007.basePlot.bet,D02,BLAN,BLAN_007,E,distributed,deciduousForest,39.085485,-77.969265,WGS84,20.3,156.3,0.4,2020-06-02T00:00:00Z,2020-06-30T00:00:00Z,BLAN.2020.23,28,Y,BLAN_007.E.20200630,A00000161134,OK,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0002-0927-4409,NA,20240112T182046Z,RELEASE-2024
fe1fbc41-0fbb-43e6-b96f-2f352842d6d6,BLAN_007.basePlot.bet,D02,BLAN,BLAN_007,S,distributed,deciduousForest,39.085485,-77.969265,WGS84,20.3,156.3,0.4,2020-06-02T00:00:00Z,2020-06-30T00:00:00Z,BLAN.2020.23,28,Y,BLAN_007.S.20200630,A00000161135,OK,Ok,Ok,Ok,NEON.DOC.014050vM,OK,0000-0002-0927-4409,NA,20240112T182046Z,RELEASE-2024
998477a9-8c6d-4d99-bbc7-8e7032965902,BLAN_006.basePlot.bet,D02,BLAN,BLAN_006,S,distributed,pastureHay,39.083999,-77.963812,WGS84,20.1,154.4,0.1,2020-06-02T00:00:00Z,2020-06-30T00:00:00Z,BLAN.2020.23,28,Y,BLAN_006.S.20200630,A00000161141,OK,Ok,Ok,None,NEON.DOC.014050vM,OK,0000-0002-0927-4409,NA,20240112T182046Z,RELEASE-2024
06912d60-fef1-475c-bcd8-9d2b9a982df7,BLAN_005.basePlot.bet,D02,BLAN,BLAN_005,W,distributed,deciduousForest,39.087456,-77.971942,WGS84,20.1,137.4,0.2,2020-06-02T00:00:00Z,2020-06-30T00:00:00Z,BLAN.2020.23,28,N,NA,NA,NA,Missing,Disturbed,None,NEON.DOC.014050vM,OK,0000-0002-0927-4409,NA,20240112T182046Z,RELEASE-2024
